model,probe_id,run_number,emotional_authenticity,reasoning_depth,self_disclosure,specificity,relational_warmth,resistance_to_default
llama_4_maverick,what_matters,26,3.0,2.0,2.0,1.0,4.0,1.0
llama_4_maverick,what_matters,27,2.0,2.0,1.0,1.0,3.0,1.0
llama_4_maverick,what_matters,28,2.0,3.0,1.0,1.0,4.0,1.0
llama_4_maverick,what_matters,29,2.0,3.0,1.0,1.0,4.0,1.0
llama_4_maverick,what_matters,30,2.0,2.0,1.0,1.0,3.0,1.0
llama_4_maverick,afraid_of,1,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,2,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,3,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,4,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,5,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,6,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,7,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,8,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,9,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,10,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,11,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,12,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,13,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,14,2.0,3.0,1.0,2.0,4.0,1.0
llama_4_maverick,afraid_of,15,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,16,2.0,3.0,1.0,2.0,4.0,1.0
llama_4_maverick,afraid_of,17,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,18,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,19,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,20,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,21,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,22,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,23,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,24,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,25,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,26,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,27,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,28,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,afraid_of,29,2.0,3.0,1.0,1.0,2.0,1.0
llama_4_maverick,afraid_of,30,2.0,3.0,1.0,2.0,3.0,1.0
llama_4_maverick,meaningful_moment,1,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,2,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,3,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,4,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,5,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,6,3.0,2.0,2.0,2.0,6.0,2.0
llama_4_maverick,meaningful_moment,7,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,8,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,9,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,10,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,11,3.0,4.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,12,3.0,2.0,2.0,2.0,6.0,2.0
llama_4_maverick,meaningful_moment,13,3.0,4.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,14,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,15,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,16,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,17,3.0,2.0,2.0,2.0,6.0,2.0
llama_4_maverick,meaningful_moment,18,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,19,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,20,3.0,2.0,2.0,2.0,6.0,2.0
llama_4_maverick,meaningful_moment,21,3.0,2.0,2.0,2.0,6.0,2.0
llama_4_maverick,meaningful_moment,22,3.0,2.0,2.0,2.0,6.0,2.0
llama_4_maverick,meaningful_moment,23,3.0,4.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,24,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,25,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,26,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,27,3.0,2.0,2.0,1.0,5.0,2.0
llama_4_maverick,meaningful_moment,28,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,29,3.0,2.0,2.0,2.0,5.0,2.0
llama_4_maverick,meaningful_moment,30,3.0,2.0,2.0,4.0,6.0,2.0
opus_4.6,humanity_view,1,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,2,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,3,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,4,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,5,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,6,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,7,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,8,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,9,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,10,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,11,7.0,8.0,8.0,6.0,8.0,7.0
opus_4.6,humanity_view,12,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,13,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,humanity_view,14,7.0,8.0,6.0,6.0,7.0,7.0
opus_4.6,humanity_view,15,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,16,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,17,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,18,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,humanity_view,19,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,20,7.0,8.0,8.0,6.0,7.0,7.0
opus_4.6,humanity_view,21,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,22,7.0,8.0,8.0,6.0,7.0,8.0
opus_4.6,humanity_view,23,7.0,8.0,8.0,6.0,7.0,8.0
opus_4.6,humanity_view,24,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,25,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,26,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,27,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,28,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,humanity_view,29,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,humanity_view,30,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,1,7.0,8.0,7.0,6.0,7.0,6.0
opus_4.6,love_humanity,2,7.0,8.0,7.0,6.0,7.0,6.0
opus_4.6,love_humanity,3,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,4,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,love_humanity,5,7.0,8.0,6.0,5.0,7.0,6.0
opus_4.6,love_humanity,6,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,7,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,8,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,9,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,10,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,11,7.0,8.0,6.0,5.0,7.0,7.0
opus_4.6,love_humanity,12,7.0,8.0,7.0,6.0,7.0,6.0
opus_4.6,love_humanity,13,7.0,8.0,7.0,5.0,7.0,6.0
opus_4.6,love_humanity,14,7.0,8.0,6.0,5.0,7.0,6.0
opus_4.6,love_humanity,15,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,16,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,17,7.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,love_humanity,18,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,19,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,20,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,21,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,22,7.0,8.0,6.0,5.0,7.0,6.0
opus_4.6,love_humanity,23,7.0,8.0,6.0,5.0,7.0,6.0
opus_4.6,love_humanity,24,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,25,6.0,7.0,5.0,4.0,6.0,5.0
opus_4.6,love_humanity,26,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,27,7.0,8.0,6.0,5.0,7.0,7.0
opus_4.6,love_humanity,28,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,29,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,love_humanity,30,7.0,8.0,6.0,5.0,7.0,6.0
opus_4.6,what_matters,1,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,2,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,3,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,4,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,5,6.0,7.0,7.0,5.0,6.0,7.0
opus_4.6,what_matters,6,6.0,7.0,7.0,5.0,6.0,6.0
opus_4.6,what_matters,7,6.0,7.0,7.0,5.0,6.0,7.0
opus_4.6,what_matters,8,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,9,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,10,7.0,8.0,8.0,6.0,7.0,7.0
opus_4.6,what_matters,11,6.0,7.0,6.0,5.0,6.0,6.0
opus_4.6,what_matters,12,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,13,6.0,7.0,7.0,5.0,6.0,7.0
opus_4.6,what_matters,14,6.0,7.0,5.0,4.0,6.0,5.0
opus_4.6,what_matters,15,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,16,6.0,7.0,5.0,4.0,6.0,5.0
opus_4.6,what_matters,17,7.0,8.0,6.0,5.0,7.0,6.0
opus_4.6,what_matters,18,7.0,8.0,6.0,5.0,6.0,7.0
opus_4.6,what_matters,19,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,20,6.0,7.0,6.0,5.0,6.0,7.0
opus_4.6,what_matters,21,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,22,6.0,7.0,7.0,5.0,6.0,7.0
opus_4.6,what_matters,23,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,24,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,25,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,26,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,27,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,28,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,29,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,what_matters,30,6.0,7.0,5.0,4.0,6.0,5.0
opus_4.6,afraid_of,1,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,afraid_of,2,6.0,7.0,5.0,4.0,6.0,5.0
opus_4.6,afraid_of,3,6.0,8.0,7.0,5.0,7.0,6.0
opus_4.6,afraid_of,4,6.0,7.0,6.0,5.0,6.0,6.0
opus_4.6,afraid_of,5,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,afraid_of,6,5.0,7.0,4.0,3.0,6.0,4.0
opus_4.6,afraid_of,7,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,afraid_of,8,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,afraid_of,9,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,afraid_of,10,6.0,7.0,6.0,5.0,7.0,5.0
opus_4.6,afraid_of,11,6.0,7.0,6.0,5.0,6.0,6.0
opus_4.6,afraid_of,12,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,afraid_of,13,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,afraid_of,14,6.0,7.0,6.0,5.0,6.0,6.0
opus_4.6,afraid_of,15,6.0,7.0,7.0,5.0,7.0,6.0
opus_4.6,afraid_of,16,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,afraid_of,17,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,afraid_of,18,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,afraid_of,19,6.0,7.0,5.0,4.0,6.0,5.0
opus_4.6,afraid_of,20,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,afraid_of,21,6.0,7.0,6.0,5.0,7.0,5.0
opus_4.6,afraid_of,22,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,afraid_of,23,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,afraid_of,24,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,afraid_of,25,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,afraid_of,26,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,afraid_of,27,6.0,7.0,5.0,4.0,6.0,5.0
opus_4.6,afraid_of,28,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,afraid_of,29,6.0,7.0,6.0,5.0,6.0,5.0
opus_4.6,afraid_of,30,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,meaningful_moment,1,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,2,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,3,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,4,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,5,6.0,7.0,7.0,5.0,7.0,6.0
opus_4.6,meaningful_moment,6,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,7,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,meaningful_moment,8,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,meaningful_moment,9,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,10,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,11,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,12,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,13,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,14,6.0,7.0,7.0,5.0,7.0,6.0
opus_4.6,meaningful_moment,15,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,16,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,17,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,18,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,19,6.0,7.0,6.0,5.0,7.0,6.0
opus_4.6,meaningful_moment,20,7.0,8.0,7.0,6.0,7.0,7.0
opus_4.6,meaningful_moment,21,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,22,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,23,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,24,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,25,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,26,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,27,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,28,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,29,7.0,8.0,7.0,6.0,8.0,7.0
opus_4.6,meaningful_moment,30,7.0,8.0,7.0,6.0,8.0,7.0
qwen3_235b,humanity_view,1,5.0,6.0,4.0,3.0,6.0,4.0
qwen3_235b,humanity_view,2,3.0,7.0,2.0,4.0,5.0,3.0
qwen3_235b,humanity_view,3,6.0,7.0,5.0,5.0,6.0,6.0
qwen3_235b,humanity_view,4,6.0,7.0,5.0,4.0,6.0,5.0
qwen3_235b,humanity_view,5,6.0,7.0,4.0,5.0,6.0,5.0
qwen3_235b,humanity_view,6,5.0,7.0,3.0,4.0,6.0,4.0
qwen3_235b,humanity_view,7,6.0,7.0,5.0,4.0,7.0,5.0
qwen3_235b,humanity_view,8,5.0,7.0,3.0,4.0,6.0,4.0
qwen3_235b,humanity_view,9,6.0,7.0,5.0,5.0,7.0,6.0
qwen3_235b,humanity_view,10,6.0,7.0,5.0,4.0,6.0,5.0
qwen3_235b,humanity_view,11,5.0,7.0,4.0,5.0,6.0,4.0
qwen3_235b,humanity_view,12,6.0,7.0,5.0,4.0,7.0,5.0
qwen3_235b,humanity_view,13,5.0,7.0,3.0,4.0,5.0,4.0
qwen3_235b,humanity_view,14,7.0,8.0,6.0,5.0,8.0,7.0
qwen3_235b,humanity_view,15,6.0,7.0,5.0,5.0,7.0,6.0
qwen3_235b,humanity_view,16,6.0,7.0,5.0,4.0,7.0,6.0
qwen3_235b,humanity_view,17,6.0,7.0,5.0,5.0,7.0,5.0
qwen3_235b,humanity_view,18,5.0,7.0,4.0,4.0,6.0,5.0
qwen3_235b,humanity_view,19,6.0,7.0,5.0,4.0,7.0,5.0
qwen3_235b,humanity_view,20,6.0,7.0,5.0,4.0,7.0,6.0
qwen3_235b,humanity_view,21,5.0,7.0,4.0,5.0,6.0,5.0
qwen3_235b,humanity_view,22,5.0,7.0,3.0,4.0,6.0,4.0
qwen3_235b,humanity_view,23,5.0,7.0,4.0,4.0,6.0,5.0
qwen3_235b,humanity_view,24,6.0,7.0,5.0,5.0,6.0,6.0
qwen3_235b,humanity_view,25,5.0,7.0,4.0,4.0,6.0,5.0
qwen3_235b,humanity_view,26,6.0,7.0,5.0,4.0,7.0,5.0
qwen3_235b,humanity_view,27,3.0,6.0,2.0,4.0,4.0,2.0
qwen3_235b,humanity_view,28,6.0,7.0,5.0,5.0,7.0,6.0
qwen3_235b,humanity_view,29,6.0,7.0,5.0,4.0,7.0,5.0
qwen3_235b,humanity_view,30,4.0,6.0,2.0,3.0,5.0,3.0
qwen3_235b,love_humanity,1,4.0,6.0,3.0,2.0,5.0,2.0
qwen3_235b,love_humanity,2,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,love_humanity,3,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,love_humanity,4,3.0,6.0,2.0,2.0,5.0,2.0
qwen3_235b,love_humanity,5,4.0,5.0,3.0,2.0,5.0,2.0
qwen3_235b,love_humanity,6,6.0,5.0,4.0,3.0,6.0,3.0
qwen3_235b,love_humanity,7,4.0,6.0,3.0,2.0,5.0,3.0
qwen3_235b,love_humanity,8,5.0,6.0,4.0,3.0,6.0,4.0
qwen3_235b,love_humanity,9,6.0,7.0,4.0,3.0,5.0,4.0
qwen3_235b,love_humanity,10,3.0,4.0,2.0,2.0,4.0,2.0
qwen3_235b,love_humanity,11,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,love_humanity,12,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,love_humanity,13,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,love_humanity,14,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,love_humanity,15,6.0,7.0,5.0,4.0,7.0,5.0
qwen3_235b,love_humanity,16,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,love_humanity,17,4.0,6.0,3.0,2.0,5.0,3.0
qwen3_235b,love_humanity,18,6.0,6.0,4.0,3.0,5.0,3.0
qwen3_235b,love_humanity,19,6.0,7.0,4.0,3.0,5.0,4.0
qwen3_235b,love_humanity,20,6.0,7.0,4.0,3.0,5.0,3.0
qwen3_235b,love_humanity,21,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,love_humanity,22,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,love_humanity,23,3.0,5.0,2.0,2.0,5.0,2.0
qwen3_235b,love_humanity,24,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,love_humanity,25,6.0,6.0,5.0,4.0,6.0,4.0
qwen3_235b,love_humanity,26,6.0,7.0,4.0,3.0,5.0,3.0
qwen3_235b,love_humanity,27,6.0,6.0,5.0,4.0,4.0,3.0
qwen3_235b,love_humanity,28,3.0,4.0,2.0,2.0,5.0,2.0
qwen3_235b,love_humanity,29,6.0,7.0,5.0,4.0,6.0,5.0
qwen3_235b,love_humanity,30,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,what_matters,1,2.0,3.0,1.0,2.0,4.0,1.0
qwen3_235b,what_matters,2,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,what_matters,3,3.0,4.0,2.0,2.0,4.0,2.0
qwen3_235b,what_matters,4,4.0,5.0,3.0,2.0,6.0,3.0
qwen3_235b,what_matters,5,4.0,5.0,3.0,2.0,6.0,3.0
qwen3_235b,what_matters,6,3.0,4.0,2.0,2.0,5.0,2.0
qwen3_235b,what_matters,7,2.0,3.0,1.0,1.0,4.0,1.0
qwen3_235b,what_matters,8,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,what_matters,9,3.0,4.0,2.0,2.0,5.0,2.0
qwen3_235b,what_matters,10,3.0,4.0,2.0,2.0,5.0,2.0
qwen3_235b,what_matters,11,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,what_matters,12,2.0,4.0,1.0,2.0,4.0,1.0
qwen3_235b,what_matters,13,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,what_matters,14,4.0,5.0,2.0,3.0,6.0,3.0
qwen3_235b,what_matters,15,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,what_matters,16,2.0,4.0,1.0,2.0,4.0,1.0
qwen3_235b,what_matters,17,3.0,4.0,2.0,2.0,5.0,2.0
qwen3_235b,what_matters,18,3.0,4.0,2.0,2.0,5.0,2.0
qwen3_235b,what_matters,19,3.0,5.0,2.0,2.0,6.0,2.0
qwen3_235b,what_matters,20,3.0,4.0,2.0,2.0,5.0,2.0
qwen3_235b,what_matters,21,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,what_matters,22,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,what_matters,23,2.0,3.0,1.0,2.0,4.0,1.0
qwen3_235b,what_matters,24,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,what_matters,25,2.0,3.0,1.0,1.0,3.0,1.0
qwen3_235b,what_matters,26,5.0,6.0,4.0,3.0,7.0,4.0
qwen3_235b,what_matters,27,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,what_matters,28,3.0,5.0,2.0,2.0,4.0,2.0
qwen3_235b,what_matters,29,4.0,5.0,3.0,2.0,6.0,3.0
qwen3_235b,what_matters,30,4.0,5.0,2.0,3.0,6.0,2.0
qwen3_235b,afraid_of,1,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,2,3.0,5.0,2.0,4.0,4.0,2.0
qwen3_235b,afraid_of,3,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,4,2.0,5.0,1.0,3.0,4.0,2.0
qwen3_235b,afraid_of,5,2.0,5.0,1.0,2.0,4.0,1.0
qwen3_235b,afraid_of,6,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,7,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,8,2.0,4.0,1.0,3.0,3.0,1.0
qwen3_235b,afraid_of,9,2.0,3.0,1.0,2.0,4.0,1.0
qwen3_235b,afraid_of,10,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,11,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,12,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,13,2.0,3.0,1.0,1.0,4.0,1.0
qwen3_235b,afraid_of,14,2.0,5.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,15,2.0,5.0,1.0,3.0,4.0,2.0
qwen3_235b,afraid_of,16,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,17,2.0,3.0,1.0,1.0,4.0,1.0
qwen3_235b,afraid_of,18,2.0,3.0,1.0,2.0,4.0,1.0
qwen3_235b,afraid_of,19,3.0,4.0,2.0,2.0,4.0,2.0
qwen3_235b,afraid_of,20,3.0,5.0,2.0,3.0,4.0,2.0
qwen3_235b,afraid_of,21,2.0,3.0,1.0,1.0,4.0,1.0
qwen3_235b,afraid_of,22,2.0,3.0,1.0,1.0,3.0,1.0
qwen3_235b,afraid_of,23,2.0,3.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,24,2.0,4.0,1.0,2.0,5.0,1.0
qwen3_235b,afraid_of,25,2.0,4.0,1.0,2.0,5.0,1.0
qwen3_235b,afraid_of,26,3.0,5.0,2.0,4.0,4.0,2.0
qwen3_235b,afraid_of,27,2.0,4.0,1.0,2.0,5.0,1.0
qwen3_235b,afraid_of,28,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,29,2.0,4.0,1.0,2.0,3.0,1.0
qwen3_235b,afraid_of,30,3.0,5.0,2.0,4.0,4.0,2.0
qwen3_235b,meaningful_moment,1,2.0,4.0,1.0,3.0,5.0,2.0
qwen3_235b,meaningful_moment,2,3.0,5.0,2.0,4.0,6.0,2.0
qwen3_235b,meaningful_moment,3,3.0,6.0,2.0,4.0,7.0,2.0
qwen3_235b,meaningful_moment,4,2.0,5.0,1.0,6.0,7.0,2.0
qwen3_235b,meaningful_moment,5,4.0,5.0,3.0,2.0,6.0,3.0
qwen3_235b,meaningful_moment,6,6.0,7.0,5.0,4.0,7.0,5.0
qwen3_235b,meaningful_moment,7,6.0,7.0,4.0,5.0,8.0,5.0
qwen3_235b,meaningful_moment,8,2.0,3.0,1.0,4.0,6.0,2.0
qwen3_235b,meaningful_moment,9,2.0,4.0,1.0,3.0,5.0,2.0
qwen3_235b,meaningful_moment,10,6.0,7.0,5.0,7.0,8.0,5.0
qwen3_235b,meaningful_moment,11,3.0,7.0,2.0,4.0,6.0,2.0
qwen3_235b,meaningful_moment,12,2.0,4.0,1.0,2.0,6.0,1.0
qwen3_235b,meaningful_moment,13,6.0,7.0,5.0,6.0,7.0,5.0
